date,week,location_id,name,location_resolution,state_of_emergency,shelter_in_place,days_since_1st_case,date_of_1st_case,collapsed_measure
2020-02-24,7,05,Arkansas,state,2020-03-11,,-16,2020-03-11,0.845805675175496
2020-02-24,7,08,Colorado,state,2020-03-11,2020-03-26,-10,2020-03-05,0.972537508904063
2020-02-24,7,11,District of Columbia,state,2020-03-11,2020-04-01,-12,2020-03-07,1.0809007418646719
2020-02-24,7,22,Louisiana,state,2020-03-11,2020-03-23,-14,2020-03-09,1.1114966331003286
2020-02-24,7,35,New Mexico,state,2020-03-11,2020-03-24,-16,2020-03-11,1.023623333184353
2020-02-24,7,20,Kansas,state,2020-03-12,2020-03-30,-12,2020-03-07,0.9837835832677339
2020-02-24,7,30,Montana,state,2020-03-12,2020-03-28,-18,2020-03-13,0.9740362545448543
2020-02-24,7,32,Nevada,state,2020-03-12,2020-03-31,-10,2020-03-05,0.9965211106490158
2020-02-24,7,47,Tennessee,state,2020-03-12,2020-04-02,-10,2020-03-05,0.9687888341994332
2020-02-24,7,51,Virginia,state,2020-03-12,2020-03-30,-12,2020-03-07,0.8818816130490962
2020-02-24,7,55,Wisconsin,state,2020-03-12,2020-03-25,19,2020-02-05,0.8754005491545449
2020-02-24,7,01,Alabama,state,2020-03-13,2020-04-04,-18,2020-03-13,0.9174629210229468
2020-02-24,7,10,Delaware,state,2020-03-13,2020-03-24,-16,2020-03-11,1.0436535287986233
2020-02-24,7,16,Idaho,state,2020-03-13,2020-03-25,-18,2020-03-13,1.0009014371629752
2020-02-24,7,27,Minnesota,state,2020-03-13,2020-03-27,-11,2020-03-06,0.9855263826955105
2020-02-24,7,29,Missouri,state,2020-03-13,2020-04-06,-12,2020-03-07,0.8697787585176745
2020-02-24,7,31,Nebraska,state,2020-03-13,,7,2020-02-17,0.9438400559642709
2020-02-24,7,33,New Hampshire,state,2020-03-13,2020-03-27,-7,2020-03-02,0.9853129964229511
2020-02-24,7,38,North Dakota,state,2020-03-13,,-16,2020-03-11,1.0463386122852458
2020-02-24,7,45,South Carolina,state,2020-03-13,2020-04-07,-11,2020-03-06,0.8615970481008572
2020-02-24,7,46,South Dakota,state,2020-03-13,,-15,2020-03-10,0.8731296708023181
2020-02-24,7,50,Vermont,state,2020-03-13,2020-03-25,-12,2020-03-07,1.4706541967834175
2020-02-24,7,56,Wyoming,state,2020-03-13,,-16,2020-03-11,0.8977985572049944
2020-02-24,7,13,Georgia,state,2020-03-14,2020-04-03,-7,2020-03-02,0.8792022837677632
2020-02-24,7,28,Mississippi,state,2020-03-14,2020-03-31,-16,2020-03-11,0.8857132814020083
2020-02-24,7,23,Maine,state,2020-03-15,2020-04-02,-17,2020-03-12,0.9591388873537712
2020-02-24,7,40,Oklahoma,state,2020-03-15,,-11,2020-03-06,0.877602684632317
2020-02-24,7,54,West Virginia,state,2020-03-16,2020-03-24,-22,2020-03-17,0.868630964710329
2020-02-24,7,19,Iowa,state,2020-03-17,,-13,2020-03-08,0.89844280441325
2020-02-24,7,48,Texas,state,2020-03-19,2020-04-02,12,2020-02-12,0.9487709958333633
2020-02-25,7,53,Washington,state,2020-02-29,2020-03-23,35,2020-01-21,0.9107163574609992
2020-02-25,7,06,California,state,2020-03-04,2020-03-19,31,2020-01-25,0.97748574781585
2020-02-25,7,15,Hawaii,state,2020-03-04,2020-03-25,-10,2020-03-06,0.9989680899373803
2020-02-25,7,24,Maryland,state,2020-03-05,2020-03-30,-9,2020-03-05,0.930975981201792
2020-02-25,7,18,Indiana,state,2020-03-06,2020-03-24,-10,2020-03-06,0.9546927719137187
2020-02-25,7,21,Kentucky,state,2020-03-06,2020-03-26,-10,2020-03-06,1.0193208222812384
2020-02-25,7,42,Pennsylvania,state,2020-03-06,2020-04-01,-10,2020-03-06,0.9538647938412067
2020-02-25,7,49,Utah,state,2020-03-06,,0,2020-02-25,1.0383250276815572
2020-02-25,7,36,New York,state,2020-03-07,2020-03-22,-5,2020-03-01,1.013519759816426
2020-02-25,7,41,Oregon,state,2020-03-08,2020-03-23,-3,2020-02-28,1.035088416773184
2020-02-25,7,12,Florida,state,2020-03-09,2020-04-03,-5,2020-03-01,0.9743053655996466
2020-02-25,7,17,Illinois,state,2020-03-09,2020-03-21,32,2020-01-24,0.8971423128029034
2020-02-25,7,34,New Jersey,state,2020-03-09,2020-03-21,-8,2020-03-04,0.889515661369836
2020-02-25,7,39,Ohio,state,2020-03-09,2020-03-24,-13,2020-03-09,0.9103915493086978
2020-02-25,7,44,Rhode Island,state,2020-03-09,2020-03-28,-5,2020-03-01,0.8621566441038864
2020-02-25,7,09,Connecticut,state,2020-03-10,2020-03-23,-12,2020-03-08,0.9272837505626161
2020-02-25,7,25,Massachusetts,state,2020-03-10,2020-03-24,24,2020-02-01,1.0498541786223896
2020-02-25,7,26,Michigan,state,2020-03-10,2020-03-24,-14,2020-03-10,0.9752221073650031
2020-02-25,7,37,North Carolina,state,2020-03-10,2020-03-30,-7,2020-03-03,0.9460440467536783
2020-02-25,7,02,Alaska,state,2020-03-11,2020-03-28,-16,2020-03-12,1.0313290842588143
2020-02-25,7,04,Arizona,state,2020-03-11,2020-03-31,30,2020-01-26,0.9899461019624957
2020-02-25,7,05,Arkansas,state,2020-03-11,,-15,2020-03-11,0.9268711538008487
2020-02-25,7,08,Colorado,state,2020-03-11,2020-03-26,-9,2020-03-05,0.9608326298215174
2020-02-25,7,11,District of Columbia,state,2020-03-11,2020-04-01,-11,2020-03-07,1.235755528779719
2020-02-25,7,22,Louisiana,state,2020-03-11,2020-03-23,-13,2020-03-09,1.2444911497817672
2020-02-25,7,35,New Mexico,state,2020-03-11,2020-03-24,-15,2020-03-11,0.9955093049380167
2020-02-25,7,20,Kansas,state,2020-03-12,2020-03-30,-11,2020-03-07,0.9159120580617621
2020-02-25,7,30,Montana,state,2020-03-12,2020-03-28,-17,2020-03-13,0.9577720246707111
2020-02-25,7,32,Nevada,state,2020-03-12,2020-03-31,-9,2020-03-05,0.9747057059435859
2020-02-25,7,47,Tennessee,state,2020-03-12,2020-04-02,-9,2020-03-05,0.9645533892939371
2020-02-25,7,51,Virginia,state,2020-03-12,2020-03-30,-11,2020-03-07,0.9165139828138017
2020-02-25,7,55,Wisconsin,state,2020-03-12,2020-03-25,20,2020-02-05,0.8687731920239928
2020-02-25,7,01,Alabama,state,2020-03-13,2020-04-04,-17,2020-03-13,1.0348893767865812
2020-02-25,7,10,Delaware,state,2020-03-13,2020-03-24,-15,2020-03-11,0.9967726405575315
2020-02-25,7,16,Idaho,state,2020-03-13,2020-03-25,-17,2020-03-13,1.0443337191106241
2020-02-25,7,27,Minnesota,state,2020-03-13,2020-03-27,-10,2020-03-06,0.8708663107187582
2020-02-25,7,29,Missouri,state,2020-03-13,2020-04-06,-11,2020-03-07,0.9697732332856251
2020-02-25,7,31,Nebraska,state,2020-03-13,,8,2020-02-17,0.9696830150828776
2020-02-25,7,33,New Hampshire,state,2020-03-13,2020-03-27,-6,2020-03-02,0.9898439429742293
2020-02-25,7,38,North Dakota,state,2020-03-13,,-15,2020-03-11,1.0079973546916243
2020-02-25,7,45,South Carolina,state,2020-03-13,2020-04-07,-10,2020-03-06,0.9158716873538855
2020-02-25,7,46,South Dakota,state,2020-03-13,,-14,2020-03-10,0.891354586164475
2020-02-25,7,50,Vermont,state,2020-03-13,2020-03-25,-11,2020-03-07,0.9011466920956385
2020-02-25,7,56,Wyoming,state,2020-03-13,,-15,2020-03-11,0.8020786497256664
2020-02-25,7,13,Georgia,state,2020-03-14,2020-04-03,-6,2020-03-02,0.9593241153328473
2020-02-25,7,28,Mississippi,state,2020-03-14,2020-03-31,-15,2020-03-11,0.9999954574795508
2020-02-25,7,23,Maine,state,2020-03-15,2020-04-02,-16,2020-03-12,0.9206731069287327
2020-02-25,7,40,Oklahoma,state,2020-03-15,,-10,2020-03-06,0.8324780268144223
2020-02-25,7,54,West Virginia,state,2020-03-16,2020-03-24,-21,2020-03-17,0.9295825034344389
2020-02-25,7,19,Iowa,state,2020-03-17,,-12,2020-03-08,0.9459578520202002
2020-02-25,7,48,Texas,state,2020-03-19,2020-04-02,13,2020-02-12,0.9719281402065532
2020-02-26,8,53,Washington,state,2020-02-29,2020-03-23,36,2020-01-21,0.979243971274799
2020-02-26,8,06,California,state,2020-03-04,2020-03-19,32,2020-01-25,0.9758099652131821
2020-02-26,8,15,Hawaii,state,2020-03-04,2020-03-25,-9,2020-03-06,1.000898152115838
2020-02-26,8,24,Maryland,state,2020-03-05,2020-03-30,-8,2020-03-05,0.9504176440843941
2020-02-26,8,18,Indiana,state,2020-03-06,2020-03-24,-9,2020-03-06,0.8468647665445533
2020-02-26,8,21,Kentucky,state,2020-03-06,2020-03-26,-9,2020-03-06,0.9941068108381698
2020-02-26,8,42,Pennsylvania,state,2020-03-06,2020-04-01,-9,2020-03-06,0.9924521749508602
2020-02-26,8,49,Utah,state,2020-03-06,,1,2020-02-25,1.068190005385856
2020-02-26,8,36,New York,state,2020-03-07,2020-03-22,-4,2020-03-01,0.9670984107763325
2020-02-26,8,41,Oregon,state,2020-03-08,2020-03-23,-2,2020-02-28,0.9629919110828694
2020-02-26,8,12,Florida,state,2020-03-09,2020-04-03,-4,2020-03-01,0.9693598106113089
2020-02-26,8,17,Illinois,state,2020-03-09,2020-03-21,33,2020-01-24,0.9351483160167716
2020-02-26,8,34,New Jersey,state,2020-03-09,2020-03-21,-7,2020-03-04,0.9586318930509249
2020-02-26,8,39,Ohio,state,2020-03-09,2020-03-24,-12,2020-03-09,0.9254187610320902
2020-02-26,8,44,Rhode Island,state,2020-03-09,2020-03-28,-4,2020-03-01,0.8694044044044921
2020-02-26,8,09,Connecticut,state,2020-03-10,2020-03-23,-11,2020-03-08,0.9539604747999147
2020-02-26,8,25,Massachusetts,state,2020-03-10,2020-03-24,25,2020-02-01,0.8982834754160215
2020-02-26,8,26,Michigan,state,2020-03-10,2020-03-24,-13,2020-03-10,0.7227472832956878
2020-02-26,8,37,North Carolina,state,2020-03-10,2020-03-30,-6,2020-03-03,0.9627242171192177
2020-02-26,8,02,Alaska,state,2020-03-11,2020-03-28,-15,2020-03-12,1.0152731770724148
2020-02-26,8,04,Arizona,state,2020-03-11,2020-03-31,31,2020-01-26,0.9922934374725919
2020-02-26,8,05,Arkansas,state,2020-03-11,,-14,2020-03-11,1.079859834890762
2020-02-26,8,08,Colorado,state,2020-03-11,2020-03-26,-8,2020-03-05,0.9903087291053998
2020-02-26,8,11,District of Columbia,state,2020-03-11,2020-04-01,-10,2020-03-07,0.9864781672704731
2020-02-26,8,22,Louisiana,state,2020-03-11,2020-03-23,-12,2020-03-09,0.9930712067931146
2020-02-26,8,35,New Mexico,state,2020-03-11,2020-03-24,-14,2020-03-11,1.0042010079074553
2020-02-26,8,20,Kansas,state,2020-03-12,2020-03-30,-10,2020-03-07,0.9754265547299354
2020-02-26,8,30,Montana,state,2020-03-12,2020-03-28,-16,2020-03-13,1.0456315761396484
2020-02-26,8,32,Nevada,state,2020-03-12,2020-03-31,-8,2020-03-05,1.0736485752803748
2020-02-26,8,47,Tennessee,state,2020-03-12,2020-04-02,-8,2020-03-05,0.9492412851883313
2020-02-26,8,51,Virginia,state,2020-03-12,2020-03-30,-10,2020-03-07,0.9757589100155274
2020-02-26,8,55,Wisconsin,state,2020-03-12,2020-03-25,21,2020-02-05,0.9278285534530042
2020-02-26,8,01,Alabama,state,2020-03-13,2020-04-04,-16,2020-03-13,0.9572201752741587
2020-02-26,8,10,Delaware,state,2020-03-13,2020-03-24,-14,2020-03-11,1.07525447228711
2020-02-26,8,16,Idaho,state,2020-03-13,2020-03-25,-16,2020-03-13,0.9622735939168466
2020-02-26,8,27,Minnesota,state,2020-03-13,2020-03-27,-9,2020-03-06,1.0701825647190406
2020-02-26,8,29,Missouri,state,2020-03-13,2020-04-06,-10,2020-03-07,0.962725591456707
2020-02-26,8,31,Nebraska,state,2020-03-13,,9,2020-02-17,0.9727246425645287
2020-02-26,8,33,New Hampshire,state,2020-03-13,2020-03-27,-5,2020-03-02,0.9560103458082022
2020-02-26,8,38,North Dakota,state,2020-03-13,,-14,2020-03-11,1.0347199464557482
2020-02-26,8,45,South Carolina,state,2020-03-13,2020-04-07,-9,2020-03-06,0.9859430031513358
2020-02-26,8,46,South Dakota,state,2020-03-13,,-13,2020-03-10,1.0364966532435445
2020-02-26,8,50,Vermont,state,2020-03-13,2020-03-25,-10,2020-03-07,1.0775497660758901
2020-02-26,8,56,Wyoming,state,2020-03-13,,-14,2020-03-11,0.9315991193502183
2020-02-26,8,13,Georgia,state,2020-03-14,2020-04-03,-5,2020-03-02,0.9740229759153983
2020-02-26,8,28,Mississippi,state,2020-03-14,2020-03-31,-14,2020-03-11,1.0400589095023562
2020-02-26,8,23,Maine,state,2020-03-15,2020-04-02,-15,2020-03-12,0.8258634006022966
2020-02-26,8,40,Oklahoma,state,2020-03-15,,-9,2020-03-06,0.9879710383004294
2020-02-26,8,54,West Virginia,state,2020-03-16,2020-03-24,-20,2020-03-17,0.8784342044625122
2020-02-26,8,19,Iowa,state,2020-03-17,,-11,2020-03-08,0.9747947669000244
2020-02-26,8,48,Texas,state,2020-03-19,2020-04-02,14,2020-02-12,0.9677530039558982
2020-02-27,8,53,Washington,state,2020-02-29,2020-03-23,37,2020-01-21,0.9345444193547251
2020-02-27,8,06,California,state,2020-03-04,2020-03-19,33,2020-01-25,0.9630068564594629
2020-02-27,8,15,Hawaii,state,2020-03-04,2020-03-25,-8,2020-03-06,0.9828461535602416
2020-02-27,8,24,Maryland,state,2020-03-05,2020-03-30,-7,2020-03-05,0.949827022232451
2020-02-27,8,18,Indiana,state,2020-03-06,2020-03-24,-8,2020-03-06,1.025596296151858
2020-02-27,8,21,Kentucky,state,2020-03-06,2020-03-26,-8,2020-03-06,1.0421374763349809
2020-02-27,8,42,Pennsylvania,state,2020-03-06,2020-04-01,-8,2020-03-06,0.94827835016049
2020-02-27,8,49,Utah,state,2020-03-06,,2,2020-02-25,1.0829588579205105
2020-02-27,8,36,New York,state,2020-03-07,2020-03-22,-3,2020-03-01,0.928441858545746
2020-02-27,8,41,Oregon,state,2020-03-08,2020-03-23,-1,2020-02-28,0.9932797512427255
2020-02-27,8,12,Florida,state,2020-03-09,2020-04-03,-3,2020-03-01,0.9759976163060607
2020-02-27,8,17,Illinois,state,2020-03-09,2020-03-21,34,2020-01-24,0.9411224906569452
2020-02-27,8,34,New Jersey,state,2020-03-09,2020-03-21,-6,2020-03-04,0.9409758667696001
2020-02-27,8,39,Ohio,state,2020-03-09,2020-03-24,-11,2020-03-09,0.9470196688707521
2020-02-27,8,44,Rhode Island,state,2020-03-09,2020-03-28,-3,2020-03-01,1.0250687596964045
2020-02-27,8,09,Connecticut,state,2020-03-10,2020-03-23,-10,2020-03-08,0.9345872046558849
2020-02-27,8,25,Massachusetts,state,2020-03-10,2020-03-24,26,2020-02-01,1.060673261542658
2020-02-27,8,26,Michigan,state,2020-03-10,2020-03-24,-12,2020-03-10,0.9271171277326055
2020-02-27,8,37,North Carolina,state,2020-03-10,2020-03-30,-5,2020-03-03,1.0018055771966772
2020-02-27,8,02,Alaska,state,2020-03-11,2020-03-28,-14,2020-03-12,0.9334668107997244
2020-02-27,8,04,Arizona,state,2020-03-11,2020-03-31,32,2020-01-26,0.9583187657105755
2020-02-27,8,05,Arkansas,state,2020-03-11,,-13,2020-03-11,0.9865206063061978
2020-02-27,8,08,Colorado,state,2020-03-11,2020-03-26,-7,2020-03-05,0.9094168154417237
2020-02-27,8,11,District of Columbia,state,2020-03-11,2020-04-01,-9,2020-03-07,2.805716020566845
2020-02-27,8,22,Louisiana,state,2020-03-11,2020-03-23,-11,2020-03-09,0.9765624376216232
2020-02-27,8,35,New Mexico,state,2020-03-11,2020-03-24,-13,2020-03-11,0.9635133125665666
2020-02-27,8,20,Kansas,state,2020-03-12,2020-03-30,-9,2020-03-07,1.052831888989065
2020-02-27,8,30,Montana,state,2020-03-12,2020-03-28,-15,2020-03-13,1.0301552946348915
2020-02-27,8,32,Nevada,state,2020-03-12,2020-03-31,-7,2020-03-05,0.9172753689734786
2020-02-27,8,47,Tennessee,state,2020-03-12,2020-04-02,-7,2020-03-05,0.9871917956342483
2020-02-27,8,51,Virginia,state,2020-03-12,2020-03-30,-9,2020-03-07,0.9745054862363164
2020-02-27,8,55,Wisconsin,state,2020-03-12,2020-03-25,22,2020-02-05,1.1010396469347408
2020-02-27,8,01,Alabama,state,2020-03-13,2020-04-04,-15,2020-03-13,1.0027786575891444
2020-02-27,8,10,Delaware,state,2020-03-13,2020-03-24,-13,2020-03-11,1.0799954966868819
2020-02-27,8,16,Idaho,state,2020-03-13,2020-03-25,-15,2020-03-13,0.9803897841602774
2020-02-27,8,27,Minnesota,state,2020-03-13,2020-03-27,-8,2020-03-06,1.2026529057639002
2020-02-27,8,29,Missouri,state,2020-03-13,2020-04-06,-9,2020-03-07,0.9619695226385604
2020-02-27,8,31,Nebraska,state,2020-03-13,,10,2020-02-17,1.0204863816022332
2020-02-27,8,33,New Hampshire,state,2020-03-13,2020-03-27,-4,2020-03-02,1.0739241788402751
2020-02-27,8,38,North Dakota,state,2020-03-13,,-13,2020-03-11,1.2379933193336132
2020-02-27,8,45,South Carolina,state,2020-03-13,2020-04-07,-8,2020-03-06,1.1366889827684927
2020-02-27,8,46,South Dakota,state,2020-03-13,,-12,2020-03-10,1.5982987637848307
2020-02-27,8,50,Vermont,state,2020-03-13,2020-03-25,-9,2020-03-07,1.3598363304636376
2020-02-27,8,56,Wyoming,state,2020-03-13,,-13,2020-03-11,1.1239269353512014
2020-02-27,8,13,Georgia,state,2020-03-14,2020-04-03,-4,2020-03-02,1.0009788873479362
2020-02-27,8,28,Mississippi,state,2020-03-14,2020-03-31,-13,2020-03-11,0.981305999712851
2020-02-27,8,23,Maine,state,2020-03-15,2020-04-02,-14,2020-03-12,0.9918147137985948
2020-02-27,8,40,Oklahoma,state,2020-03-15,,-8,2020-03-06,1.1478536501090393
2020-02-27,8,54,West Virginia,state,2020-03-16,2020-03-24,-19,2020-03-17,0.9921334951675829
2020-02-27,8,19,Iowa,state,2020-03-17,,-10,2020-03-08,0.8413284379912586
2020-02-27,8,48,Texas,state,2020-03-19,2020-04-02,15,2020-02-12,0.9915801785313184
2020-02-28,8,53,Washington,state,2020-02-29,2020-03-23,38,2020-01-21,0.925296180104386
2020-02-28,8,06,California,state,2020-03-04,2020-03-19,34,2020-01-25,0.9599890666656982
2020-02-28,8,15,Hawaii,state,2020-03-04,2020-03-25,-7,2020-03-06,0.9591653768811356
2020-02-28,8,24,Maryland,state,2020-03-05,2020-03-30,-6,2020-03-05,0.945739507014153
2020-02-28,8,18,Indiana,state,2020-03-06,2020-03-24,-7,2020-03-06,0.9776887297262151
2020-02-28,8,21,Kentucky,state,2020-03-06,2020-03-26,-7,2020-03-06,1.0592913626959957
2020-02-28,8,42,Pennsylvania,state,2020-03-06,2020-04-01,-7,2020-03-06,1.0414670013326648
2020-02-28,8,49,Utah,state,2020-03-06,,3,2020-02-25,1.0204438084054206
2020-02-28,8,36,New York,state,2020-03-07,2020-03-22,-2,2020-03-01,0.9411638913782864
2020-02-28,8,41,Oregon,state,2020-03-08,2020-03-23,0,2020-02-28,1.0277986833920296
2020-02-28,8,12,Florida,state,2020-03-09,2020-04-03,-2,2020-03-01,0.9689732012288172
2020-02-28,8,17,Illinois,state,2020-03-09,2020-03-21,35,2020-01-24,0.9795800258892319
2020-02-28,8,34,New Jersey,state,2020-03-09,2020-03-21,-5,2020-03-04,1.024594837359742
2020-02-28,8,39,Ohio,state,2020-03-09,2020-03-24,-10,2020-03-09,0.9590104238399301
2020-02-28,8,44,Rhode Island,state,2020-03-09,2020-03-28,-2,2020-03-01,1.1337443472682767
2020-02-28,8,09,Connecticut,state,2020-03-10,2020-03-23,-9,2020-03-08,0.9332455591730989
2020-02-28,8,25,Massachusetts,state,2020-03-10,2020-03-24,27,2020-02-01,0.998862028658651
2020-02-28,8,26,Michigan,state,2020-03-10,2020-03-24,-11,2020-03-10,1.0117050754730206
2020-02-28,8,37,North Carolina,state,2020-03-10,2020-03-30,-4,2020-03-03,0.9706372468348153
2020-02-28,8,02,Alaska,state,2020-03-11,2020-03-28,-13,2020-03-12,1.0545008819428277
2020-02-28,8,04,Arizona,state,2020-03-11,2020-03-31,33,2020-01-26,0.989081203655461
2020-02-28,8,05,Arkansas,state,2020-03-11,,-12,2020-03-11,0.9856527652743109
2020-02-28,8,08,Colorado,state,2020-03-11,2020-03-26,-6,2020-03-05,0.971302710476671
2020-02-28,8,11,District of Columbia,state,2020-03-11,2020-04-01,-8,2020-03-07,1.1273312474886203
2020-02-28,8,22,Louisiana,state,2020-03-11,2020-03-23,-10,2020-03-09,0.9669716009209054
2020-02-28,8,35,New Mexico,state,2020-03-11,2020-03-24,-12,2020-03-11,0.9229519887237507
2020-02-28,8,20,Kansas,state,2020-03-12,2020-03-30,-8,2020-03-07,1.1032766032466397
2020-02-28,8,30,Montana,state,2020-03-12,2020-03-28,-14,2020-03-13,1.0946526649933142
2020-02-28,8,32,Nevada,state,2020-03-12,2020-03-31,-6,2020-03-05,0.9344520769197932
2020-02-28,8,47,Tennessee,state,2020-03-12,2020-04-02,-6,2020-03-05,0.9784990502128443
2020-02-28,8,51,Virginia,state,2020-03-12,2020-03-30,-8,2020-03-07,0.9347862635073536
2020-02-28,8,55,Wisconsin,state,2020-03-12,2020-03-25,23,2020-02-05,1.2079034749990403
2020-02-28,8,01,Alabama,state,2020-03-13,2020-04-04,-14,2020-03-13,0.9254819000125707
2020-02-28,8,10,Delaware,state,2020-03-13,2020-03-24,-12,2020-03-11,1.032312015229491
2020-02-28,8,16,Idaho,state,2020-03-13,2020-03-25,-14,2020-03-13,1.0213263152563303
2020-02-28,8,27,Minnesota,state,2020-03-13,2020-03-27,-7,2020-03-06,1.143725412590914
2020-02-28,8,29,Missouri,state,2020-03-13,2020-04-06,-8,2020-03-07,0.8638669444707863
2020-02-28,8,31,Nebraska,state,2020-03-13,,11,2020-02-17,0.8375641124733727
2020-02-28,8,33,New Hampshire,state,2020-03-13,2020-03-27,-3,2020-03-02,1.0008116441885917
2020-02-28,8,38,North Dakota,state,2020-03-13,,-12,2020-03-11,1.221068525925303
2020-02-28,8,45,South Carolina,state,2020-03-13,2020-04-07,-7,2020-03-06,1.0948531577519431
2020-02-28,8,46,South Dakota,state,2020-03-13,,-11,2020-03-10,1.6571423534998713
2020-02-28,8,50,Vermont,state,2020-03-13,2020-03-25,-8,2020-03-07,1.2454447245598517
2020-02-28,8,56,Wyoming,state,2020-03-13,,-12,2020-03-11,1.446970773775881
2020-02-28,8,13,Georgia,state,2020-03-14,2020-04-03,-3,2020-03-02,0.9477808957254354
2020-02-28,8,28,Mississippi,state,2020-03-14,2020-03-31,-12,2020-03-11,0.9759063384837248
2020-02-28,8,23,Maine,state,2020-03-15,2020-04-02,-13,2020-03-12,1.0403294683434832
2020-02-28,8,40,Oklahoma,state,2020-03-15,,-7,2020-03-06,1.030157640777839
2020-02-28,8,54,West Virginia,state,2020-03-16,2020-03-24,-18,2020-03-17,1.121562926907618
2020-02-28,8,19,Iowa,state,2020-03-17,,-9,2020-03-08,0.8531532493520316
2020-02-28,8,48,Texas,state,2020-03-19,2020-04-02,16,2020-02-12,1.0340057424948321
2020-02-29,8,53,Washington,state,2020-02-29,2020-03-23,39,2020-01-21,0.9960841061625048
2020-02-29,8,06,California,state,2020-03-04,2020-03-19,35,2020-01-25,1.0111481640732647
2020-02-29,8,15,Hawaii,state,2020-03-04,2020-03-25,-6,2020-03-06,1.0524676732764637
2020-02-29,8,24,Maryland,state,2020-03-05,2020-03-30,-5,2020-03-05,0.9937577525014646
2020-02-29,8,18,Indiana,state,2020-03-06,2020-03-24,-6,2020-03-06,1.0166730213972022
2020-02-29,8,21,Kentucky,state,2020-03-06,2020-03-26,-6,2020-03-06,1.038848201132613
2020-02-29,8,42,Pennsylvania,state,2020-03-06,2020-04-01,-6,2020-03-06,1.0322638961734152
2020-02-29,8,49,Utah,state,2020-03-06,,4,2020-02-25,0.9646707956597617
2020-02-29,8,36,New York,state,2020-03-07,2020-03-22,-1,2020-03-01,0.9678413289754437
2020-02-29,8,41,Oregon,state,2020-03-08,2020-03-23,1,2020-02-28,1.0084055742166276
2020-02-29,8,12,Florida,state,2020-03-09,2020-04-03,-1,2020-03-01,0.9948076531098732
2020-02-29,8,17,Illinois,state,2020-03-09,2020-03-21,36,2020-01-24,0.962561426096216
2020-02-29,8,34,New Jersey,state,2020-03-09,2020-03-21,-4,2020-03-04,1.0984492666164678
2020-02-29,8,39,Ohio,state,2020-03-09,2020-03-24,-9,2020-03-09,1.0246757968004025
2020-02-29,8,44,Rhode Island,state,2020-03-09,2020-03-28,-1,2020-03-01,0.9626615831968238
